,Ruby Waves: Sign. Wave Height,Ruby Waves: Max. Wave Height,Ruby Waves: Peak Wave Period,"Ruby Waves: Wave Period, T02",Ruby Waves: Mean Wave Direction,Ruby Waves: x-comp. of wave height vector,Ruby Waves: y-comp. of wave height vector,Ruby Waves: Wind speed,Ruby Waves: Wind direction
2020-08-13 10:00:00,2.321667194366455,4.521434307098389,7.205198764801025,4.926519393920898,75.4582748413086,-2.247157335281372,-0.5831303000450134,10.256771087646484,75.46161651611328
2020-08-13 10:30:00,2.3728458881378174,4.615234375,7.379725456237793,5.018483638763428,74.74178314208984,-2.2891039848327637,-0.6245845556259155,9.853401184082031,75.86572265625
2020-08-13 11:00:00,2.3920295238494873,4.646263599395752,7.54934024810791,5.12261962890625,74.26398468017578,-2.3023061752319336,-0.6488072872161865,9.450573921203613,76.30422973632812
2020-08-13 11:30:00,2.3964927196502686,4.650221824645996,7.668104648590088,5.198593616485596,74.02434539794922,-2.303877353668213,-0.6596335768699646,9.357131004333496,77.50031280517578
2020-08-13 12:00:00,2.3989455699920654,4.652270317077637,7.748465538024902,5.236263751983643,74.01676940917969,-2.3061554431915283,-0.6605995893478394,9.26787281036377,78.71988677978516
2020-08-13 12:00:00,2.3989455699920654,4.652270317077637,7.748465538024902,5.236263751983643,74.01676940917969,-2.3061554431915283,-0.6605995893478394,9.26787281036377,78.71988677978516
2020-08-13 12:30:00,2.3986146450042725,4.649840354919434,7.806574821472168,5.258891582489014,74.17847442626953,-2.307694673538208,-0.6539901494979858,9.192231178283691,79.74759674072266
2020-08-13 13:00:00,2.39607834815979,4.643733024597168,7.85193395614624,5.2718915939331055,74.46294403076172,-2.3084683418273926,-0.6418399810791016,9.11962890625,80.79177856445312
2020-08-13 13:30:00,2.3915188312530518,4.633963108062744,7.8891119956970215,5.282115936279297,74.83544158935547,-2.30818772315979,-0.6256206631660461,9.050138473510742,81.85210418701172
2020-08-13 14:00:00,2.3848609924316406,4.620344161987305,7.920797348022461,5.289614677429199,75.25713348388672,-2.3062844276428223,-0.6069158911705017,8.983829498291016,82.92819213867188
2020-08-13 14:30:00,2.3757076263427734,4.602121829986572,7.948789119720459,5.293463230133057,75.68611907958984,-2.301884889602661,-0.5873602628707886,8.920769691467285,84.01961517333984
2020-08-13 15:00:00,2.3637542724609375,4.5787129402160645,7.9743571281433105,5.293155193328857,76.08522033691406,-2.2943053245544434,-0.56842440366745,8.861026763916016,85.1258773803711
